Gene,TCGA-AB-2805-03A-01T,TCGA-AB-2811-03B-01T,TCGA-AB-2812-03A-01T,TCGA-AB-2816-03A-01T,TCGA-AB-2818-03A-01T,TCGA-AB-2824-03A-01T,TCGA-AB-2825-03A-01T,TCGA-AB-2826-03A-01T,TCGA-AB-2833-03A-01T,TCGA-AB-2835-03A-01T,TCGA-AB-2836-03A-01T,TCGA-AB-2837-03A-01T,TCGA-AB-2839-03A-01T,TCGA-AB-2845-03B-01T,TCGA-AB-2848-03A-01T,TCGA-AB-2851-03A-01T,TCGA-AB-2853-03A-01T,TCGA-AB-2866-03A-01T,TCGA-AB-2867-03A-01T,TCGA-AB-2869-03A-01T,TCGA-AB-2871-03A-01T,TCGA-AB-2873-03A-01T,TCGA-AB-2877-03A-01T,TCGA-AB-2879-03A-01T,TCGA-AB-2880-03A-01T,TCGA-AB-2884-03A-01T,TCGA-AB-2900-03A-01T,TCGA-AB-2903-03A-01T,TCGA-AB-2909-03A-01T,TCGA-AB-2919-03A-01T,TCGA-AB-2921-03A-01T,TCGA-AB-2924-03A-01T,TCGA-AB-2925-03A-01T,TCGA-AB-2927-03A-01T,TCGA-AB-2931-03A-01T,TCGA-AB-2932-03A-01T,TCGA-AB-2934-03A-01T,TCGA-AB-2936-03A-01T,TCGA-AB-2938-03A-01T,TCGA-AB-2948-03A-01T,TCGA-AB-2955-03A-01T,TCGA-AB-2963-03A-01T,TCGA-AB-2964-03A-01T,TCGA-AB-2965-03A-01T,TCGA-AB-2966-03A-01T,TCGA-AB-2967-03A-01T,TCGA-AB-2969-03A-01T,TCGA-AB-2970-03A-01T,TCGA-AB-2971-03A-01T,TCGA-AB-2972-03A-01T,TCGA-AB-2973-03A-01T,TCGA-AB-2975-03A-01T,TCGA-AB-2976-03A-01T,TCGA-AB-2977-03A-01T,TCGA-AB-2978-03A-01T,TCGA-AB-2979-03A-01T,TCGA-AB-2981-03C-01T,TCGA-AB-2983-03A-01T,TCGA-AB-2984-03A-01T,TCGA-AB-2986-03A-01T,TCGA-AB-2987-03A-01T,TCGA-AB-2988-03C-01T,TCGA-AB-2990-03B-01T,TCGA-AB-2992-03A-01T,TCGA-AB-2993-03A-01T,TCGA-AB-2995-03A-01T,TCGA-AB-2996-03A-01T,TCGA-AB-3000-03A-01T,TCGA-AB-3002-03A-01T,TCGA-AB-3006-03A-01T,TCGA-AB-3008-03A-01T,TCGA-AB-3009-03A-01T,TCGA-AB-3011-03A-01T
hsa-mir-367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-369,2.747975,1.978302,0,0,1.259354,8.057122,0.662307,0,1.822149,2.530725,0,0,1.315663,10.312803,1.059535,6.07226,6.213627,4.209503,6.434261,3.186824,9.698851,1.892594,0,3.859135,2.366108,0,0,0,0,1.161295,0,0,3.124878,2.648424,2.973518,0,0,4.76882,7.686828,8.437982,3.793027,0.969941,0,1.637115,1.409245,2.111384,0,6.540169,0,1.119109,1.656219,0,1.352301,0.908637,44.080283,0,0,1.347587,0,0,1.979432,1.318882,1.059292,2.808965,3.205976,44.192872,3.170758,2.267659,5.080952,1.361619,0,2.237552,0
hsa-mir-370,1.831983,0,0,0,0.629677,4.834273,0.662307,0,0,1.68715,0,0,0,6.34634,0.529768,4.048173,3.728176,2.104751,12.868522,4.780237,2.424713,0.630865,0,3.30783,0,0,0,0,0.543465,0,1.072061,0,0,0,2.230138,0,0,3.576615,15.373657,5.625321,0,0,0,9.822692,2.348741,0,0,6.540169,0,1.119109,3.312437,0,0,0,30.856198,0,0.520261,10.780698,0,0,0.989716,0,0.529646,4.213448,8.01494,60.7652,3.170758,3.401488,2.540476,1.361619,1.248341,4.475104,0
hsa-mir-371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318882,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-374a,1308.952078,2455.072762,353.841697,497.334019,1794.579237,494.707277,604.023912,1200.968453,1136.109985,479.994196,254.338809,237.486654,228.92538,931.325457,247.40149,246.938569,802.800606,428.316904,1431.265648,702.694779,792.881044,577.872043,944.369991,1239.884932,1742.638447,773.994935,855.802229,510.564681,1149.971251,1012.64882,620.723148,527.463989,767.157533,789.230447,1088.307533,877.21929,430.754706,683.133401,626.903558,1347.264441,1303.536998,891.375385,1157.784071,838.203069,786.82826,760.098222,945.809509,985.930462,788.801658,1159.396935,703.892942,1204.940954,991.236415,576.984759,1717.367808,120.635611,965.084743,877.279275,1016.688259,506.254994,421.618957,1667.066728,525.408701,235.953068,177.931665,301.984628,626.224705,742.658172,1308.34521,754.336756,1057.345053,1349.243819,325.8991
hsa-mir-374b,196.938206,442.48021,163.044704,104.879963,140.417954,204.650893,150.343671,173.966459,188.592435,105.44688,89.54532,83.476235,147.354267,249.093862,87.941429,92.095942,139.185244,175.746739,218.049961,197.583112,166.092818,96.522295,282.709488,183.584563,288.66516,166.012084,218.241829,118.142898,123.909946,459.872629,308.753483,120.285697,149.994141,338.998313,257.209294,169.945617,370.567062,417.271711,198.149353,243.99831,141.606347,123.182453,239.541532,107.231057,389.42127,137.239957,108.809944,295.942643,117.059607,305.51676,172.246743,152.532988,148.753077,252.601202,207.177328,146.34484,88.964685,247.956047,402.03894,264.309836,136.580789,129.250427,190.142867,146.066185,242.051183,266.998604,516.833554,233.56883,278.182137,255.984314,265.89669,303.188288,161.782847
hsa-mir-375,1.831983,40.884908,20.814217,0,6.296769,11.27997,3.311535,4.799075,10.932895,23.620101,0.752482,1.294205,5.262652,29.351824,1.059535,2.024087,2.485451,3.157127,1.429836,1.593412,15.760632,10.724699,2.406038,3.859135,11.830539,12.378094,13.486855,2.081813,1.086929,2.322589,2.144121,1.494232,6.249756,78.569921,1.486759,4.998401,0,28.612917,15.373657,2.109495,3.160856,2.909822,97.994263,22.101057,1409.714393,1203.488851,1.046249,17.985464,9.004585,7.833763,14.905968,16.019446,8.113804,1.817275,1236.011122,3.955266,58.789529,128.020785,11.922077,12.198916,18.804601,127.931545,84.743339,4.213448,19.235856,33.144654,20.609927,3.401488,29.215476,21.785899,6.241706,8.950208,6.222417
hsa-mir-376a-1,0,0,0,0,0,3.222849,0,0,0,0,0,0,0,0.793293,0,0,0,1.052376,1.429836,0,0,0,0,0,0,0,0,0.520453,0,0,0,0,0,0,2.230138,0,0,1.192205,0.854092,2.109495,0,0,0,0.818558,0,0,0,3.270084,0,1.119109,0,0,0,0.908637,6.17124,0,0,1.347587,0,0,0,0,0,0,1.602988,0,1.585379,1.133829,0,0,0,2.237552,0
hsa-mir-376a-2,0,0,0,0,0,0,0,0,0,0.843575,0,0,0,0.793293,0,0,0,0,0.714918,1.593412,1.212356,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230138,0,0,0,1.708184,0.703165,0,0,0,0.818558,0.469748,0,0,0,0,0,0,0,0,0,5.289634,0,0,0,0,0,0,0,0,1.404483,1.602988,0,0,0,0,1.361619,0,1.118776,0
